hour_of_day,is_new_ip,is_new_device,recent_failures_15min,history_size,synthetic_label,anomaly_type,predicted_anomaly,decision_score
10,0,0,0,33,0,normal,0,0.19579379334345975
11,0,0,0,11,0,normal,0,0.23392666409938573
11,0,0,0,25,0,normal,0,0.21459151674372612
11,0,1,0,32,1,unusual_client,1,-0.019265827307159866
11,0,0,0,9,0,normal,0,0.23330933545359256
11,0,0,0,40,0,normal,0,0.15375698549093475
11,0,0,0,30,0,normal,0,0.21183873806727732
11,0,0,0,36,0,normal,0,0.1833257953591259
11,0,0,0,23,0,normal,0,0.22156765408450146
11,0,0,0,35,0,normal,0,0.19137399493832713
12,0,0,0,29,0,normal,0,0.21732224440768672
12,0,0,0,48,0,normal,0,0.0605878012023352
12,0,0,0,24,0,normal,0,0.21919666203812377
12,0,0,0,5,0,normal,0,0.2214844672433175
12,0,0,0,5,0,normal,0,0.2214844672433175
12,0,0,0,25,0,normal,0,0.21800811330900016
12,0,0,0,27,0,normal,0,0.21397415828519228
13,0,0,0,37,0,normal,0,0.1814972649939247
13,0,0,0,8,0,normal,0,0.2303721700922246
13,0,0,0,39,0,normal,0,0.16657481093495874
13,0,0,0,8,0,normal,0,0.2303721700922246
13,0,0,0,44,0,normal,0,0.10615511897381447
13,0,0,0,34,0,normal,0,0.19584181701717934
14,0,0,0,7,0,normal,0,0.229929523566611
14,0,0,0,39,0,normal,0,0.16566370991206508
14,0,0,0,37,0,normal,0,0.1768371984132518
14,0,0,0,12,0,normal,0,0.2311377132371562
14,0,0,0,6,0,normal,0,0.22574491420804316
15,0,0,0,4,0,normal,0,0.21010809285415982
15,0,0,0,29,0,normal,0,0.20428549750680236
15,0,0,0,33,0,normal,0,0.19351497250083233
15,0,0,0,39,0,normal,0,0.16617652643273018
15,0,0,0,31,0,normal,0,0.20062539995621587
15,0,0,0,35,0,normal,0,0.18498604990886558
16,0,0,0,23,0,normal,0,0.20930864324467818
16,0,0,0,25,0,normal,0,0.20624386253234678
16,0,0,0,43,0,normal,0,0.1176386510672579
16,0,0,0,32,0,normal,0,0.1953045402852034
17,0,0,0,36,0,normal,0,0.16939682344042
17,0,0,0,35,0,normal,0,0.17184166936806622
17,0,0,0,6,0,normal,0,0.19941327991793184
17,0,0,0,8,0,normal,0,0.2036598619007517
17,0,0,0,9,0,normal,0,0.20690883525171794
18,0,0,0,32,0,normal,0,0.1548890521990111
18,0,0,0,8,0,normal,0,0.1678731908777878
19,0,0,0,10,0,normal,0,0.10254258231589863
3,0,0,0,35,1,unusual_hour,0,0.01908304361384494
5,0,0,0,36,1,unusual_hour,0,0.05571136546262667
7,0,0,0,34,0,normal,0,0.11864857678664076
8,0,0,0,28,0,normal,0,0.17628345650596217
8,0,0,0,40,0,normal,0,0.11100169295408502
8,0,0,0,32,0,normal,0,0.16808378909345445
8,0,0,0,11,0,normal,0,0.1937488281862526
8,0,1,0,39,1,unusual_client,1,-0.04327628754197388
9,0,0,0,40,0,normal,0,0.13517925894227156
9,0,0,0,33,0,normal,0,0.18886698259495455
9,0,0,0,24,0,normal,0,0.20253984339270104
9,0,0,0,10,0,normal,0,0.21247110820216425
9,0,0,0,35,0,normal,0,0.1773201387271819
10,0,0,0,37,0,normal,0,0.16968712732093322
10,0,0,0,41,0,normal,0,0.13669583105431016
10,0,0,0,42,0,normal,0,0.12426845378684592
11,0,0,0,37,0,normal,0,0.17721433292845906
11,0,0,0,40,0,normal,0,0.15375698549093475
11,0,0,0,32,0,normal,0,0.20289403902740066
11,0,0,0,9,0,normal,0,0.23330933545359256
11,0,0,0,31,0,normal,0,0.20858674616196932
12,0,0,0,34,0,normal,0,0.20348184674578546
12,0,0,0,44,0,normal,0,0.11120353950108675
12,0,0,0,7,0,normal,0,0.2295771571656942
12,0,0,0,33,0,normal,0,0.20991310835464994
13,0,0,0,36,0,normal,0,0.1868525559530672
13,0,0,0,20,0,normal,0,0.21643009397865365
14,0,0,0,12,0,normal,0,0.2311377132371562
14,0,0,0,38,0,normal,0,0.16925381565645548
14,0,0,0,36,0,normal,0,0.18481317334258757
14,0,0,0,6,0,normal,0,0.22574491420804316
14,0,0,0,10,0,normal,0,0.2305269538908229
14,0,0,0,33,0,normal,0,0.1988380277554928
14,0,0,0,24,0,normal,0,0.20829726752725242
15,0,0,0,34,0,normal,0,0.18736511826356944
15,0,0,0,4,0,normal,0,0.21010809285415982
16,0,0,0,28,0,normal,0,0.20221573785365127
16,0,0,0,40,0,normal,0,0.15408428935059443
16,0,0,0,35,0,normal,0,0.1882574996253114
16,0,0,0,34,0,normal,0,0.18900352737981008
17,0,0,0,33,0,normal,0,0.1797514826477763
17,0,0,0,37,0,normal,0,0.15842336860165868
17,0,0,0,22,0,normal,0,0.19533780129338546
17,0,0,0,35,0,normal,0,0.17184166936806622
17,0,1,0,33,1,unusual_client,1,-0.027297929409279553
17,0,0,0,31,0,normal,0,0.18970174984200916
17,0,0,0,34,0,normal,0,0.17414418037001073
17,0,0,0,43,0,normal,0,0.09883844376515727
17,0,0,0,33,0,normal,0,0.1797514826477763
18,0,0,0,13,0,normal,0,0.17425403060148648
18,0,0,0,10,0,normal,0,0.17466716755901124
18,0,0,0,5,0,normal,0,0.16068193172399564
19,0,0,0,6,0,normal,0,0.09469472436468696
19,0,0,0,8,0,normal,0,0.09471614406072026
4,0,0,0,41,1,unusual_hour,0,0.00734658822552503
7,0,0,0,43,0,normal,0,0.05026260160772145
8,0,0,0,48,0,normal,0,0.02041792992906899
8,1,0,0,7,1,new_ip,1,-0.021838971108166016
8,0,0,0,36,0,normal,0,0.14785654346325328
8,0,0,0,35,0,normal,0,0.15671491322324949
8,0,0,0,33,0,normal,0,0.16558265123534982
8,0,0,0,24,0,normal,0,0.18161178994142457
9,0,0,0,36,0,normal,0,0.16699453977701345
9,0,0,0,30,0,normal,0,0.20190255184999206
9,0,0,0,8,0,normal,0,0.20948685104956755
9,0,0,0,39,0,normal,0,0.14389976213849376
9,0,0,0,29,0,normal,0,0.2021198201159909
9,0,0,0,6,0,normal,0,0.21379666836596828
9,0,0,0,37,0,normal,0,0.16331912713105196
10,0,0,0,34,0,normal,0,0.19066348446531733
10,0,0,0,38,0,normal,0,0.1602091080575943
10,0,0,0,35,0,normal,0,0.18473240099183008
10,0,0,0,3,0,normal,0,0.20164758425364515
11,1,0,0,35,1,new_ip,1,-0.021569000795580995
11,0,0,0,32,0,normal,0,0.20289403902740066
11,0,0,0,26,0,normal,0,0.21520666828267
11,0,0,0,28,0,normal,0,0.21425672238024218
11,0,0,0,37,0,normal,0,0.17721433292845906
11,0,0,0,13,0,normal,0,0.2308891054661083
11,0,0,0,36,0,normal,0,0.1833257953591259
12,0,0,0,34,0,normal,0,0.20348184674578546
12,0,0,0,31,0,normal,0,0.21453262309773974
12,0,0,0,34,0,normal,0,0.20348184674578546
12,0,0,0,26,0,normal,0,0.218726260713757
12,0,0,0,31,0,normal,0,0.21453262309773974
12,0,0,0,11,0,normal,0,0.22883466968534488
12,0,0,0,31,0,normal,0,0.21453262309773974
13,0,0,0,28,0,normal,0,0.20927630155964283
13,0,0,0,37,0,normal,0,0.1814972649939247
14,0,0,0,37,0,normal,0,0.1768371984132518
14,0,0,0,41,0,normal,0,0.1498633248083464
14,0,0,0,8,0,normal,0,0.2286537355675654
14,0,0,0,46,0,normal,0,0.08907437848825916
14,0,0,0,36,0,normal,0,0.18481317334258757
14,0,0,0,36,0,normal,0,0.18481317334258757
14,0,0,0,39,1,unusual_client,0,0.16566370991206508
14,0,0,0,37,0,normal,0,0.1768371984132518
15,0,0,0,29,0,normal,0,0.20428549750680236
15,0,0,0,12,0,normal,0,0.22540262786848697
15,0,0,0,33,0,normal,0,0.19351497250083233
15,0,0,0,35,0,normal,0,0.18498604990886558
15,0,0,0,36,0,normal,0,0.18281843444156248
15,0,0,0,42,0,normal,0,0.1355088705519415
16,0,0,0,37,0,normal,0,0.1744539993645285
16,0,0,0,24,0,normal,0,0.20720400235962833
16,0,0,0,8,0,normal,0,0.21772055931744666
16,0,1,0,49,1,unusual_client,1,-0.07201269182968972
16,0,0,0,33,0,normal,0,0.1938961085820105
17,0,0,0,31,0,normal,0,0.18970174984200916
17,0,0,0,33,0,normal,0,0.1797514826477763
17,0,0,0,4,0,normal,0,0.187704633510266
18,0,0,0,43,0,normal,0,0.07279435810611024
18,0,0,0,36,0,normal,0,0.13592559586110964
18,0,0,0,25,0,normal,0,0.16885037897072963
18,0,0,0,33,0,normal,0,0.1529552543553796
18,0,0,0,10,0,normal,0,0.17466716755901124
2,1,0,0,32,1,multiple_changes,1,-0.10142928475003321
3,1,1,0,25,1,multiple_changes,1,-0.10059256655810189
5,0,0,0,29,1,unusual_hour,0,0.06679487870978051
7,0,0,0,8,0,normal,0,0.1421989578917371
8,0,0,0,37,0,normal,0,0.1402419020935225
8,0,0,0,30,0,normal,0,0.17798003922172384
8,0,0,0,10,0,normal,0,0.19047100323386484
9,0,0,0,47,0,normal,0,0.055813844315337424
9,0,0,0,34,0,normal,0,0.18319989191489888
9,0,0,0,31,0,normal,0,0.19920542347462783
10,0,0,0,46,0,normal,0,0.07507477179965849
10,0,0,0,32,0,normal,0,0.19717911430651786
10,0,0,0,37,0,normal,0,0.16968712732093322
11,0,0,0,41,0,normal,0,0.14535188845788166
11,0,0,0,30,0,normal,0,0.21183873806727732
11,0,0,0,24,0,normal,0,0.21768401611253052
11,0,0,0,35,0,normal,0,0.19137399493832713
11,0,0,0,48,0,normal,0,0.0542309258715683
12,0,0,0,46,0,normal,0,0.08830348117285602
12,0,0,0,31,0,normal,0,0.21453262309773974
12,0,0,0,35,0,normal,0,0.1990652608495984
12,0,0,0,28,0,normal,0,0.21866525607360487
12,0,0,0,9,0,normal,0,0.22933169054146524
12,0,0,0,30,0,normal,0,0.21669744514067024
12,0,0,0,35,0,normal,0,0.1990652608495984
12,0,0,0,23,0,normal,0,0.22269641401101475
13,0,0,0,49,0,normal,0,0.04469568056822615
13,0,0,0,30,0,normal,0,0.20848966964909443
13,0,0,0,7,0,normal,0,0.23065626848063386
13,0,0,0,38,0,normal,0,0.1711437361224894
13,0,0,0,6,0,normal,0,0.22587735108186496
13,0,0,0,50,0,normal,0,0.03205919808110724
13,0,0,0,41,0,normal,0,0.14808142706187638
14,0,0,0,5,0,normal,0,0.2231360968082869
14,0,0,0,38,0,normal,0,0.16925381565645548
14,0,0,0,5,0,normal,0,0.2231360968082869
14,0,0,0,30,0,normal,0,0.20488166917850242
15,0,0,0,32,0,normal,0,0.19470133476153
15,0,0,0,47,0,normal,0,0.08189474456036305
15,0,0,0,38,0,normal,0,0.1695172647918256
15,0,0,0,26,0,normal,0,0.20578377187343838
15,0,0,0,37,0,normal,0,0.17669355708906426
15,0,0,0,27,0,normal,0,0.19908590509871443
15,0,0,0,30,0,normal,0,0.2022662480749473
15,0,0,0,35,0,normal,0,0.18498604990886558
15,0,0,0,33,0,normal,0,0.19351497250083233
16,0,0,0,8,0,normal,0,0.21772055931744666
16,0,0,0,33,0,normal,0,0.1938961085820105
16,0,0,0,37,0,normal,0,0.1744539993645285
16,0,0,0,37,0,normal,0,0.1744539993645285
16,0,0,0,23,0,normal,0,0.20930864324467818
17,0,0,0,25,0,normal,0,0.19099467074142945
17,0,0,0,24,0,normal,0,0.19157330970334857
17,0,0,0,32,0,normal,0,0.18178199922801092
17,0,0,0,8,0,normal,0,0.2036598619007517
18,0,0,0,37,0,normal,0,0.12602400676819248
18,0,0,0,13,0,normal,0,0.17425403060148648
18,1,0,0,44,1,new_ip,1,-0.07341220307047513
19,0,0,0,6,0,normal,0,0.09469472436468696
19,0,0,0,44,0,normal,0,0.025439818221295263
19,0,0,0,44,0,normal,0,0.025439818221295263
5,0,0,0,36,1,unusual_hour,0,0.05571136546262667
8,0,0,0,36,0,normal,0,0.14785654346325328
8,0,0,0,8,0,normal,0,0.18890059642471946
8,0,0,0,47,0,normal,0,0.034726537152210524
9,0,0,0,31,0,normal,0,0.19920542347462783
9,0,0,0,7,0,normal,0,0.21385802690887856
9,0,0,0,15,0,normal,0,0.21458620339437356
9,0,0,0,37,0,normal,0,0.16331912713105196
9,0,0,0,4,0,normal,0,0.20884566901474522
10,0,0,0,35,0,normal,0,0.18473240099183008
10,0,0,0,11,0,normal,0,0.2246139205707871
10,0,0,0,28,0,normal,0,0.20723635528444007
11,0,0,0,24,0,normal,0,0.21768401611253052
11,0,0,0,32,0,normal,0,0.20289403902740066
11,0,0,0,36,0,normal,0,0.1833257953591259
11,0,0,0,37,0,normal,0,0.17721433292845906
12,0,0,0,34,0,normal,0,0.20348184674578546
12,0,0,0,27,0,normal,0,0.21397415828519228
12,0,0,0,14,0,normal,0,0.22842843386712453
13,0,0,0,32,0,normal,0,0.20137742537476655
13,0,0,0,51,0,normal,0,0.025390006356999395
14,0,0,0,38,0,normal,0,0.16925381565645548
14,0,0,0,31,0,normal,0,0.20271088446254604
14,0,0,0,22,0,normal,0,0.21278723050867598
14,0,0,0,9,0,normal,0,0.2324021043210452
14,0,0,0,35,0,normal,0,0.1896956244041783
15,0,0,0,23,0,normal,0,0.2083586035162771
15,0,0,0,36,0,normal,0,0.18281843444156248
15,0,0,0,39,0,normal,0,0.16617652643273018
15,0,0,0,32,0,normal,0,0.19470133476153
15,0,0,0,35,0,normal,0,0.18498604990886558
15,0,0,0,31,0,normal,0,0.20062539995621587
15,0,0,0,39,0,normal,0,0.16617652643273018
15,0,0,0,34,0,normal,0,0.18736511826356944
16,0,0,0,45,0,normal,0,0.09702231375308412
16,0,0,0,32,0,normal,0,0.1953045402852034
17,0,0,0,35,0,normal,0,0.17184166936806622
17,0,0,0,17,0,normal,0,0.19992917310320685
18,0,0,0,44,0,normal,0,0.06263289997378463
18,0,0,0,33,0,normal,0,0.1529552543553796
18,0,0,0,36,0,normal,0,0.13592559586110964
18,0,0,0,37,0,normal,0,0.12602400676819248
19,0,0,0,45,1,unusual_client,0,0.01847708600393394
7,0,0,0,38,0,normal,0,0.09437602233776421
7,0,0,0,29,0,normal,0,0.1336639582590411
7,0,0,0,15,0,normal,0,0.14955264091713688
8,0,0,0,34,0,normal,0,0.15964575013451715
8,0,0,0,37,0,normal,0,0.1402419020935225
8,0,0,0,42,0,normal,0,0.08894635542259788
8,0,0,0,9,0,normal,0,0.19137067220005344
9,0,0,0,36,0,normal,0,0.16699453977701345
9,0,0,0,37,0,normal,0,0.16331912713105196
9,0,0,0,32,0,normal,0,0.1923971057483485
9,0,0,0,28,0,normal,0,0.20080566912268127
9,0,0,0,31,0,normal,0,0.19920542347462783
9,0,0,0,24,0,normal,0,0.20253984339270104
10,0,0,0,15,0,normal,0,0.22468009561240576
10,0,0,0,42,0,normal,0,0.12426845378684592
11,0,0,0,33,0,normal,0,0.201955779782089
12,0,0,0,12,0,normal,0,0.22824909543380617
12,0,0,0,9,0,normal,0,0.22933169054146524
12,0,0,0,37,0,normal,0,0.18514579229104716
12,0,0,0,29,0,normal,0,0.21732224440768672
12,0,0,0,36,0,normal,0,0.19211973173482305
12,0,0,0,29,0,normal,0,0.21732224440768672
12,0,0,0,37,0,normal,0,0.18514579229104716
12,0,0,0,27,0,normal,0,0.21397415828519228
12,0,0,0,8,0,normal,0,0.22761636813574992
13,0,0,0,38,0,normal,0,0.1711437361224894
13,0,0,0,33,0,normal,0,0.20155605975630148
13,0,0,0,4,0,normal,0,0.2139307795983615
13,0,0,0,28,0,normal,0,0.20927630155964283
13,0,0,0,38,0,normal,0,0.1711437361224894
14,0,0,0,38,0,normal,0,0.16925381565645548
14,0,0,0,23,0,normal,0,0.2125931641581833
15,0,0,0,25,0,normal,0,0.2033741625793895
15,0,0,0,46,0,normal,0,0.08998795083298483
16,0,0,0,33,0,normal,0,0.1938961085820105
16,0,0,0,11,0,normal,0,0.21875705040988652
16,0,0,0,12,0,normal,0,0.2177473566857524
16,0,0,0,7,0,normal,0,0.2165512057939476
16,0,0,0,8,0,normal,0,0.21772055931744666
16,0,0,0,36,0,normal,0,0.18417980300535625
16,0,0,0,40,0,normal,0,0.15408428935059443
17,0,0,0,37,0,normal,0,0.15842336860165868
17,0,0,0,40,0,normal,0,0.13839090283127986
17,0,0,0,28,0,normal,0,0.1904830090036818
18,0,0,0,10,0,normal,0,0.17466716755901124
19,0,0,0,39,0,normal,0,0.06776195606957458
7,0,0,0,9,0,normal,0,0.14693517297786712
7,0,0,0,28,0,normal,0,0.13299822215843482
8,0,0,0,30,0,normal,0,0.17798003922172384
8,0,0,0,42,0,normal,0,0.08894635542259788
8,0,0,0,9,0,normal,0,0.19137067220005344
9,0,0,0,9,0,normal,0,0.21399244702201248
9,0,0,0,8,0,normal,0,0.20948685104956755
9,0,0,0,34,0,normal,0,0.18319989191489888
9,0,0,0,28,0,normal,0,0.20080566912268127
9,0,0,0,31,0,normal,0,0.19920542347462783
10,0,0,0,48,0,normal,0,0.049413491838993684
11,0,0,0,11,0,normal,0,0.23392666409938573
11,0,0,0,41,0,normal,0,0.14535188845788166
11,0,0,0,45,0,normal,0,0.09727109106424092
12,0,0,0,34,0,normal,0,0.20348184674578546
12,0,0,0,25,0,normal,0,0.21800811330900016
12,0,0,0,9,0,normal,0,0.22933169054146524
12,0,0,0,24,0,normal,0,0.21919666203812377
13,0,0,0,24,0,normal,0,0.20968854670881454
13,0,0,0,30,0,normal,0,0.20848966964909443
13,0,0,0,41,0,normal,0,0.14808142706187638
14,0,0,0,7,0,normal,0,0.229929523566611
14,0,0,0,40,0,normal,0,0.15770459554366184
14,0,0,0,41,0,normal,0,0.1498633248083464
15,0,0,0,47,0,normal,0,0.08189474456036305
16,0,0,0,37,0,normal,0,0.1744539993645285
16,0,0,0,40,0,normal,0,0.15408428935059443
17,0,0,0,37,0,normal,0,0.15842336860165868
17,0,0,0,32,0,normal,0,0.18178199922801092
18,0,0,0,4,0,normal,0,0.15236502096808496
18,0,0,0,31,0,normal,0,0.16008360493771573
19,0,0,0,26,0,normal,0,0.10594368639060481
4,1,0,0,38,1,multiple_changes,1,-0.08415556624730058
2,0,0,0,28,1,unusual_hour,0,0.0004733155530978195
7,0,0,0,30,0,normal,0,0.13687930635365075
7,0,0,0,30,0,normal,0,0.13687930635365075
8,0,0,0,36,0,normal,0,0.14785654346325328
8,0,0,0,38,0,normal,0,0.1279906975782028
8,0,0,0,32,0,normal,0,0.16808378909345445
8,0,0,0,27,0,normal,0,0.17447877012142243
9,0,0,0,46,0,normal,0,0.06465120441733152
9,0,0,0,7,0,normal,0,0.21385802690887856
9,0,0,0,45,0,normal,0,0.07810288237163143
10,0,0,0,29,0,normal,0,0.20621850766623367
10,0,0,0,36,0,normal,0,0.1752832942310248
11,0,0,0,47,0,normal,0,0.07276759863025561
11,0,0,0,37,0,normal,0,0.17721433292845906
11,0,0,0,31,0,normal,0,0.20858674616196932
12,0,0,0,38,0,normal,0,0.17309622643431988
12,0,0,0,9,0,normal,0,0.22933169054146524
12,0,0,0,31,0,normal,0,0.21453262309773974
12,0,0,0,34,0,normal,0,0.20348184674578546
12,1,0,0,11,1,new_ip,1,-0.004660185985176812
12,0,0,0,38,0,normal,0,0.17309622643431988
12,0,0,0,34,0,normal,0,0.20348184674578546
12,0,0,0,43,0,normal,0,0.1215889657008743
12,0,0,0,29,0,normal,0,0.21732224440768672
12,0,0,0,27,0,normal,0,0.21397415828519228
12,0,0,0,8,0,normal,0,0.22761636813574992
13,0,0,0,38,0,normal,0,0.1711437361224894
13,0,0,0,36,0,normal,0,0.1868525559530672
13,0,0,0,38,0,normal,0,0.1711437361224894
13,0,0,0,34,0,normal,0,0.19584181701717934
13,0,0,0,42,0,normal,0,0.13063671524436593
14,0,0,0,6,0,normal,0,0.22574491420804316
14,0,0,0,13,0,normal,0,0.22841253850407506
14,0,0,0,36,0,normal,0,0.18481317334258757
14,0,0,0,38,0,normal,0,0.16925381565645548
14,0,0,0,32,0,normal,0,0.19733294350127267
14,0,0,0,11,0,normal,0,0.23278520949343118
14,0,0,0,38,0,normal,0,0.16925381565645548
14,0,0,0,33,0,normal,0,0.1988380277554928
14,0,0,0,12,0,normal,0,0.2311377132371562
15,0,1,0,9,1,unusual_client,1,-0.035171292661923426
15,0,0,0,12,0,normal,0,0.22540262786848697
15,0,0,0,39,0,normal,0,0.16617652643273018
15,0,0,0,38,0,normal,0,0.1695172647918256
15,0,0,0,25,0,normal,0,0.2033741625793895
15,0,0,0,52,0,normal,0,0.028101934493616865
15,0,0,0,37,0,normal,0,0.17669355708906426
15,0,0,0,40,0,normal,0,0.1565739637476219
15,0,0,0,37,0,normal,0,0.17669355708906426
16,0,0,0,33,0,normal,0,0.1938961085820105
16,0,0,0,34,0,normal,0,0.18900352737981008
16,0,0,0,6,0,normal,0,0.21287903969895605
16,0,1,0,10,1,unusual_client,1,-0.03920536561034993
16,0,0,0,39,0,normal,0,0.16269983787669423
17,0,0,0,28,0,normal,0,0.1904830090036818
17,0,0,0,38,0,normal,0,0.15040792260692532
17,0,0,0,23,0,normal,0,0.19437332732800672
17,0,0,0,33,0,normal,0,0.1797514826477763
18,0,0,0,38,0,normal,0,0.11980221656606815
18,0,0,0,37,0,normal,0,0.12602400676819248
18,0,0,0,37,0,normal,0,0.12602400676819248
18,0,0,0,32,0,normal,0,0.1548890521990111
18,0,0,0,38,0,normal,0,0.11980221656606815
18,0,0,0,9,0,normal,0,0.17196007294618648
19,0,0,0,39,0,normal,0,0.06776195606957458
19,0,0,0,38,0,normal,0,0.06990320660943472
7,0,0,0,35,0,normal,0,0.12051855547691293
7,0,0,0,40,0,normal,0,0.07871004937437787
8,0,0,0,39,0,normal,0,0.11886599769078532
8,0,0,0,7,0,normal,0,0.1929207574084979
9,0,0,0,46,0,normal,0,0.06465120441733152
9,0,0,0,34,0,normal,0,0.18319989191489888
9,0,0,0,41,0,normal,0,0.12453873312247765
9,0,0,0,29,0,normal,0,0.2021198201159909
11,0,0,0,41,0,normal,0,0.14535188845788166
11,0,0,0,45,0,normal,0,0.09727109106424092
11,0,0,0,26,0,normal,0,0.21520666828267
11,0,0,0,41,0,normal,0,0.14535188845788166
11,0,0,0,40,0,normal,0,0.15375698549093475
11,0,0,0,38,0,normal,0,0.16707751914932029
12,0,0,0,47,0,normal,0,0.07972182803641048
12,0,0,0,29,0,normal,0,0.21732224440768672
12,0,0,0,25,0,normal,0,0.21800811330900016
12,0,0,0,10,0,normal,0,0.2255899611953585
13,0,0,0,42,0,normal,0,0.13063671524436593
13,0,0,0,42,0,normal,0,0.13063671524436593
13,0,0,0,39,0,normal,0,0.16657481093495874
14,1,0,0,47,1,new_ip,1,-0.06281573042400534
14,0,0,0,33,0,normal,0,0.1988380277554928
14,0,0,0,36,0,normal,0,0.18481317334258757
14,0,0,0,48,0,normal,0,0.06198735365805408
14,0,0,0,21,0,normal,0,0.21244284773715866
15,0,0,0,11,0,normal,0,0.22704215564488078
15,0,0,0,8,0,normal,0,0.22755292219636564
15,0,0,0,42,0,normal,0,0.1355088705519415
15,0,0,0,35,0,normal,0,0.18498604990886558
15,0,0,0,5,0,normal,0,0.21947893266254404
15,0,0,0,35,0,normal,0,0.18498604990886558
15,0,0,0,39,0,normal,0,0.16617652643273018
16,0,0,0,16,0,normal,0,0.21924992960212042
16,0,0,0,42,0,normal,0,0.13287995073538017
16,0,0,0,38,0,normal,0,0.1680565136108677
16,0,0,0,30,0,normal,0,0.20202284116148783
16,0,0,0,41,0,normal,0,0.14767801730819075
17,0,0,0,39,0,normal,0,0.14760804659735488
17,0,0,0,39,0,normal,0,0.14760804659735488
17,0,0,0,16,0,normal,0,0.20653717457425053
17,0,0,0,32,0,normal,0,0.18178199922801092
17,0,0,0,8,0,normal,0,0.2036598619007517
17,0,0,0,41,0,normal,0,0.1309311991387715
17,0,0,0,5,0,normal,0,0.19608990602594067
18,0,0,0,15,0,normal,0,0.17720771984520456
19,0,0,0,35,0,normal,0,0.07984025417944884
19,0,0,0,33,0,normal,0,0.08905525455590135
0,1,0,0,35,1,multiple_changes,1,-0.11160230302690866
7,0,0,0,14,0,normal,0,0.15038632902185406
9,0,0,0,33,0,normal,0,0.18886698259495455
9,0,0,0,30,0,normal,0,0.20190255184999206
9,0,0,0,29,0,normal,0,0.2021198201159909
9,0,0,0,29,0,normal,0,0.2021198201159909
9,0,0,0,9,0,normal,0,0.21399244702201248
10,0,0,0,7,0,normal,0,0.22007223981004764
10,0,0,0,7,0,normal,0,0.22007223981004764
10,0,0,0,26,0,normal,0,0.20748691311619155
10,0,0,0,32,0,normal,0,0.19717911430651786
10,0,0,0,10,0,normal,0,0.22364069457681118
10,0,0,0,36,0,normal,0,0.1752832942310248
11,0,0,0,39,0,normal,0,0.15962746691588436
11,0,0,0,35,0,normal,0,0.19137399493832713
11,0,0,0,32,0,normal,0,0.20289403902740066
11,0,0,0,41,0,normal,0,0.14535188845788166
11,0,0,0,35,0,normal,0,0.19137399493832713
12,0,0,0,37,0,normal,0,0.18514579229104716
12,0,0,0,34,0,normal,0,0.20348184674578546
12,0,0,0,34,0,normal,0,0.20348184674578546
13,0,0,0,29,0,normal,0,0.2097230401492547
13,0,0,0,39,0,normal,0,0.16657481093495874
13,0,0,0,33,0,normal,0,0.20155605975630148
13,0,0,0,40,0,normal,0,0.1594667618938675
13,0,0,0,33,0,normal,0,0.20155605975630148
14,0,0,0,46,0,normal,0,0.08907437848825916
14,0,0,0,36,0,normal,0,0.18481317334258757
14,0,0,0,29,0,normal,0,0.20667611772736344
14,0,0,0,39,0,normal,0,0.16566370991206508
14,0,0,0,47,0,normal,0,0.08032946697350041
14,0,0,0,35,0,normal,0,0.1896956244041783
14,0,0,0,32,0,normal,0,0.19733294350127267
14,0,0,0,49,0,normal,0,0.04955491095694686
15,0,0,0,25,0,normal,0,0.2033741625793895
15,0,0,0,50,0,normal,0,0.03728847429306159
15,0,0,0,39,0,normal,0,0.16617652643273018
15,0,0,0,36,0,normal,0,0.18281843444156248
15,0,0,0,37,0,normal,0,0.17669355708906426
15,0,0,0,34,0,normal,0,0.18736511826356944
15,0,0,0,10,0,normal,0,0.22724538428193714
15,0,0,0,6,0,normal,0,0.22340915991770927
15,0,0,0,30,0,normal,0,0.2022662480749473
15,0,0,0,37,0,normal,0,0.17669355708906426
15,0,0,0,10,0,normal,0,0.22724538428193714
16,0,0,0,11,0,normal,0,0.21875705040988652
16,0,0,0,5,0,normal,0,0.20735414462959229
16,0,0,0,39,0,normal,0,0.16269983787669423
16,0,0,0,31,0,normal,0,0.2007117260280154
17,0,0,0,24,0,normal,0,0.19157330970334857
17,0,0,0,49,0,normal,0,0.03515091993475428
17,0,0,0,35,0,normal,0,0.17184166936806622
17,0,0,0,42,0,normal,0,0.11382407713782428
17,0,0,0,41,0,normal,0,0.1309311991387715
17,0,0,0,39,0,normal,0,0.14760804659735488
17,0,0,0,31,0,normal,0,0.18970174984200916
18,0,0,0,42,0,normal,0,0.08640602049715218
18,0,1,0,34,1,unusual_client,1,-0.04050574843571797
18,0,0,0,29,0,normal,0,0.16297731075921812
0,1,1,0,33,1,multiple_changes,1,-0.12518600207640984
5,0,0,0,45,1,unusual_hour,1,-0.008064932802798741
7,0,0,0,43,0,normal,0,0.05026260160772145
